Email,Phone,CreditScore,AgeGroup,FamilyBackground,Income,Profession,CompanyType,City,Comment,LeadIntent
user266@testmail.com,+91-9059178882,560,18-25,Married,153075,Freelancer,Startup,Delhi,no time,0
user267@yahoo.com,+91-7292262512,570,26-35,Single,356656,Sales Rep,MNC,Ahmedabad,keen to buy,0
user268@outlook.com,+91-6636028516,422,36-50,Married,115876,Manager,MNC,Hyderabad,interested,0
user269@gmail.com,+91-7223380592,556,36-50,Married with Kids,233054,Teacher,Startup,Pune,call me,0
user270@testmail.com,+91-6158428240,720,26-35,Married with Kids,819728,Manager,MNC,Delhi,keen to buy,1
user271@outlook.com,+91-7145815738,558,36-50,Married with Kids,695079,Freelancer,Startup,Mumbai,urgent,1
user272@yahoo.com,+91-8618058864,346,26-35,Single,700573,Sales Rep,Government,Delhi,maybe later,0
user273@gmail.com,+91-8158989953,824,18-25,Single,130214,Sales Rep,Startup,Bangalore,price too high,0
user274@yahoo.com,+91-7765390555,507,36-50,Married with Kids,718532,Freelancer,MNC,Ahmedabad,no time,0
user275@gmail.com,+91-6221099573,610,18-25,Married with Kids,102019,Manager,Government,Delhi,no time,0
user276@yahoo.com,+91-6141951830,448,18-25,Single,551382,Unemployed,MNC,Mumbai,price too high,0
user277@testmail.com,+91-7196777444,737,26-35,Single,465122,Doctor,Startup,Delhi,just exploring,0
user278@gmail.com,+91-7482069727,454,51+,Married,796199,Sales Rep,Government,Mumbai,just exploring,0
user279@gmail.com,+91-9900972256,389,18-25,Single,434660,Sales Rep,Self-employed,Ahmedabad,not interested,0
user280@testmail.com,+91-8724518272,657,18-25,Single,929956,Unemployed,Startup,Mumbai,keen to buy,0
user281@outlook.com,+91-7028910482,473,18-25,Married with Kids,545200,Teacher,Government,Bangalore,just exploring,0
user282@testmail.com,+91-8923607677,516,26-35,Married with Kids,764572,Manager,Self-employed,Bangalore,maybe later,1
user283@yahoo.com,+91-6622318721,755,26-35,Married with Kids,213518,Unemployed,MNC,Pune,price too high,1
user284@testmail.com,+91-8280346676,498,18-25,Married,584409,Unemployed,Startup,Mumbai,urgent,0
user285@yahoo.com,+91-8102183595,785,36-50,Single,451166,Sales Rep,Government,Mumbai,maybe later,0
user286@outlook.com,+91-7923214041,832,36-50,Married,819002,Manager,Self-employed,Mumbai,interested,1
user287@yahoo.com,+91-8374657733,499,36-50,Single,318983,Teacher,Government,Pune,price too high,0
user288@outlook.com,+91-7039619487,670,26-35,Single,470662,Manager,Government,Hyderabad,call me,1
user289@gmail.com,+91-8545613046,747,26-35,Married with Kids,120592,Manager,Startup,Bangalore,price too high,1
user290@yahoo.com,+91-8886800195,547,26-35,Single,291299,Unemployed,MNC,Bangalore,not interested,0
user291@yahoo.com,+91-6347262390,563,26-35,Married,789907,Teacher,Self-employed,Mumbai,maybe later,0
user292@outlook.com,+91-9271131338,357,18-25,Married with Kids,454075,Sales Rep,MNC,Pune,just exploring,0
user293@outlook.com,+91-7587653815,601,36-50,Married,940280,Manager,Self-employed,Mumbai,not interested,0
user294@testmail.com,+91-7020645498,330,26-35,Married,989273,Doctor,Government,Bangalore,urgent,1
user295@testmail.com,+91-7040069008,797,18-25,Married with Kids,619857,Sales Rep,Self-employed,Ahmedabad,just exploring,0
user296@gmail.com,+91-9127665406,548,26-35,Single,931042,Unemployed,Self-employed,Pune,no time,0
user297@testmail.com,+91-9449458981,570,18-25,Married,391961,Teacher,MNC,Delhi,ready to close,0
user298@testmail.com,+91-7579616535,693,51+,Single,579902,Engineer,Self-employed,Bangalore,not interested,0
user299@gmail.com,+91-8019925828,801,18-25,Married with Kids,709636,Freelancer,Startup,Delhi,just exploring,0
user300@yahoo.com,+91-8715732851,383,51+,Single,813995,Doctor,MNC,Hyderabad,call me,0
user301@gmail.com,+91-8720989381,664,26-35,Single,187524,Sales Rep,MNC,Delhi,urgent,0
user302@outlook.com,+91-7712937941,848,51+,Married with Kids,242180,Freelancer,Startup,Pune,not interested,0
user303@outlook.com,+91-8301134730,641,26-35,Single,480381,Teacher,Startup,Delhi,no time,0
user304@testmail.com,+91-9506548222,706,51+,Married,583448,Doctor,MNC,Hyderabad,just exploring,0
user305@gmail.com,+91-6387791599,724,18-25,Married,890313,Sales Rep,MNC,Bangalore,price too high,1
user306@gmail.com,+91-9428866191,392,26-35,Married,339077,Freelancer,MNC,Hyderabad,urgent,0
user307@testmail.com,+91-9587596896,711,18-25,Single,142202,Engineer,Government,Pune,price too high,0
user308@yahoo.com,+91-6647326920,731,26-35,Married,874837,Sales Rep,Self-employed,Ahmedabad,no time,0
user309@gmail.com,+91-7377739899,458,26-35,Single,582581,Engineer,Startup,Ahmedabad,just exploring,0
user310@gmail.com,+91-8182697146,313,36-50,Single,251808,Engineer,Government,Delhi,price too high,0
user311@yahoo.com,+91-6801090885,672,26-35,Single,943055,Manager,Government,Delhi,maybe later,1
user312@outlook.com,+91-8988493263,524,18-25,Single,159434,Unemployed,Government,Pune,keen to buy,0
user313@testmail.com,+91-6175127900,804,36-50,Married with Kids,766469,Teacher,Self-employed,Mumbai,price too high,1
user314@gmail.com,+91-9686622978,372,26-35,Married,188979,Manager,Government,Pune,just exploring,0
user315@gmail.com,+91-8537865875,548,18-25,Married,957617,Engineer,MNC,Pune,urgent,1
user316@outlook.com,+91-7399982843,810,51+,Single,537957,Teacher,Startup,Hyderabad,call me,1
user317@testmail.com,+91-8910116794,515,51+,Married with Kids,683344,Teacher,Self-employed,Hyderabad,price too high,0
user318@gmail.com,+91-6945928099,840,51+,Single,323819,Teacher,Self-employed,Pune,price too high,0
user319@yahoo.com,+91-6071244178,519,36-50,Married,842288,Doctor,MNC,Bangalore,call me,1
user320@gmail.com,+91-9054363993,520,18-25,Married,816468,Sales Rep,Startup,Delhi,price too high,0
user321@yahoo.com,+91-8199422914,688,51+,Married with Kids,303925,Engineer,Government,Pune,just exploring,0
user322@testmail.com,+91-9476780542,341,26-35,Single,420081,Teacher,Self-employed,Mumbai,keen to buy,0
user323@testmail.com,+91-6972791954,582,18-25,Married with Kids,608937,Freelancer,Startup,Delhi,ready to close,0
user324@yahoo.com,+91-7497509011,357,36-50,Single,700855,Doctor,Self-employed,Bangalore,keen to buy,0
user325@gmail.com,+91-8770996063,836,18-25,Married with Kids,345971,Doctor,Startup,Pune,keen to buy,0
user326@yahoo.com,+91-6413075142,372,26-35,Married,310571,Freelancer,Startup,Ahmedabad,ready to close,0
user327@gmail.com,+91-6748898099,428,18-25,Married with Kids,263075,Engineer,Startup,Bangalore,maybe later,0
user328@outlook.com,+91-8967554976,725,26-35,Married,613961,Manager,MNC,Ahmedabad,not interested,1
user329@testmail.com,+91-7707558823,424,26-35,Married,551965,Doctor,Self-employed,Delhi,maybe later,0
user330@outlook.com,+91-7661015679,366,26-35,Single,367652,Engineer,Government,Mumbai,ready to close,1
user331@yahoo.com,+91-8223725094,305,18-25,Married with Kids,947587,Doctor,MNC,Delhi,not interested,0
user332@testmail.com,+91-9597937511,613,26-35,Married with Kids,697946,Engineer,Government,Ahmedabad,not interested,1
user333@testmail.com,+91-6590647936,625,26-35,Married with Kids,386653,Teacher,MNC,Ahmedabad,price too high,0
user334@testmail.com,+91-8902066954,805,26-35,Married with Kids,876527,Unemployed,MNC,Delhi,keen to buy,1
user335@outlook.com,+91-7464868827,381,51+,Single,602788,Manager,MNC,Ahmedabad,not interested,0
user336@yahoo.com,+91-9157729208,301,26-35,Single,911929,Freelancer,Startup,Pune,just exploring,0
user337@testmail.com,+91-6487365080,503,51+,Single,683671,Doctor,Self-employed,Delhi,keen to buy,0
user338@outlook.com,+91-6897955761,703,18-25,Married,230053,Freelancer,Startup,Pune,no time,0
user339@yahoo.com,+91-9971528854,402,26-35,Married,667447,Doctor,Startup,Pune,maybe later,0
user340@outlook.com,+91-8325501342,835,18-25,Married,408958,Doctor,Startup,Ahmedabad,ready to close,0
user341@testmail.com,+91-9768143837,667,26-35,Single,828244,Unemployed,MNC,Ahmedabad,call me,1
user342@outlook.com,+91-8988371241,511,18-25,Married,206246,Sales Rep,MNC,Bangalore,keen to buy,0
user343@yahoo.com,+91-7107850850,508,26-35,Married with Kids,632233,Sales Rep,Government,Ahmedabad,call me,1
user344@gmail.com,+91-6981614854,416,26-35,Married,742214,Unemployed,Self-employed,Mumbai,price too high,0
user345@testmail.com,+91-8834609915,777,18-25,Single,756853,Freelancer,Startup,Pune,no time,0
user346@testmail.com,+91-6751425679,404,36-50,Single,292589,Teacher,Startup,Hyderabad,price too high,0
user347@yahoo.com,+91-9509942617,794,51+,Single,571451,Doctor,Startup,Ahmedabad,price too high,0
user348@outlook.com,+91-8384569336,345,18-25,Single,897619,Manager,Self-employed,Ahmedabad,urgent,0
user349@outlook.com,+91-8218934259,630,36-50,Married with Kids,344501,Sales Rep,Self-employed,Bangalore,call me,0
user350@outlook.com,+91-8274831931,515,36-50,Married,116696,Engineer,Self-employed,Pune,no time,0
user351@outlook.com,+91-7120252784,791,26-35,Married,852479,Engineer,Startup,Pune,interested,1
user352@yahoo.com,+91-7038747649,748,51+,Single,587309,Engineer,Self-employed,Bangalore,no time,0
user353@gmail.com,+91-6399873327,835,51+,Married,139454,Teacher,Startup,Delhi,maybe later,0
user354@gmail.com,+91-9853512331,810,26-35,Married with Kids,743051,Unemployed,Startup,Pune,maybe later,1
user355@yahoo.com,+91-8397852100,757,36-50,Single,598581,Doctor,Self-employed,Mumbai,just exploring,0
user356@testmail.com,+91-9867266084,846,36-50,Married,535061,Doctor,MNC,Pune,interested,1
user357@testmail.com,+91-9790894239,835,26-35,Married,645890,Freelancer,Startup,Bangalore,call me,1
user358@yahoo.com,+91-8719150074,839,26-35,Married,608095,Sales Rep,Startup,Hyderabad,ready to close,1
user359@gmail.com,+91-6810490870,783,51+,Married,561132,Engineer,MNC,Bangalore,price too high,1
user360@testmail.com,+91-7456121864,315,36-50,Single,117619,Teacher,Self-employed,Bangalore,maybe later,0
user361@testmail.com,+91-7197743336,542,18-25,Single,959730,Freelancer,Government,Mumbai,no time,0
user362@outlook.com,+91-7499843682,506,18-25,Married with Kids,258926,Manager,MNC,Delhi,interested,0
user363@yahoo.com,+91-9008013970,570,51+,Single,276754,Doctor,Self-employed,Mumbai,urgent,0
user364@yahoo.com,+91-9117955887,414,18-25,Married,812443,Doctor,Startup,Mumbai,not interested,0
user365@outlook.com,+91-9636381903,598,36-50,Married,669916,Teacher,MNC,Pune,call me,1
user366@yahoo.com,+91-9853059202,782,18-25,Married,135171,Freelancer,Startup,Hyderabad,interested,0
user367@outlook.com,+91-9677884819,696,18-25,Married with Kids,138789,Freelancer,MNC,Bangalore,ready to close,0
user368@testmail.com,+91-9810007191,693,18-25,Single,943004,Sales Rep,Government,Mumbai,interested,0
user369@gmail.com,+91-7737349173,374,26-35,Single,336110,Unemployed,Startup,Mumbai,not interested,0
user370@yahoo.com,+91-9349539959,781,18-25,Single,702307,Teacher,Self-employed,Ahmedabad,urgent,1
user371@yahoo.com,+91-9812943520,402,26-35,Married,976805,Freelancer,MNC,Delhi,no time,0
user372@testmail.com,+91-8757504919,596,36-50,Married,430049,Sales Rep,MNC,Delhi,not interested,0
user373@testmail.com,+91-9654709875,477,26-35,Married,394385,Freelancer,MNC,Ahmedabad,interested,0
user374@testmail.com,+91-6361378378,514,36-50,Married with Kids,273966,Doctor,Startup,Hyderabad,interested,0
user375@testmail.com,+91-6694190023,614,26-35,Married with Kids,743403,Sales Rep,Self-employed,Bangalore,not interested,0
user376@yahoo.com,+91-9373012387,338,26-35,Married,703431,Freelancer,MNC,Mumbai,price too high,0
user377@outlook.com,+91-9859260837,558,26-35,Married with Kids,866632,Unemployed,Startup,Pune,just exploring,0
user378@yahoo.com,+91-8873282663,306,26-35,Married with Kids,396966,Unemployed,Startup,Ahmedabad,not interested,0
user379@gmail.com,+91-8604592979,348,51+,Married with Kids,247989,Sales Rep,Government,Delhi,maybe later,0
user380@outlook.com,+91-8494030077,837,36-50,Single,331495,Unemployed,Self-employed,Mumbai,just exploring,0
user381@gmail.com,+91-6039501026,460,26-35,Married with Kids,380051,Sales Rep,Government,Pune,just exploring,0
user382@outlook.com,+91-7598942319,475,36-50,Married,602377,Unemployed,MNC,Mumbai,maybe later,0
user383@yahoo.com,+91-6435816957,301,26-35,Single,274218,Freelancer,Startup,Hyderabad,just exploring,0
user384@testmail.com,+91-8849718370,754,18-25,Married with Kids,840737,Sales Rep,MNC,Ahmedabad,no time,0
user385@outlook.com,+91-6021739356,575,26-35,Married,790717,Unemployed,Startup,Hyderabad,ready to close,1
user386@gmail.com,+91-7219431313,797,36-50,Married with Kids,530403,Engineer,Startup,Pune,price too high,1
user387@testmail.com,+91-6690665343,327,26-35,Married,303700,Unemployed,Self-employed,Delhi,ready to close,0
user388@gmail.com,+91-7311527789,632,51+,Married,663800,Engineer,MNC,Ahmedabad,just exploring,0
user389@outlook.com,+91-8356793681,300,26-35,Married with Kids,855604,Freelancer,Self-employed,Hyderabad,price too high,0
user390@outlook.com,+91-8085695169,487,26-35,Married with Kids,447800,Engineer,Startup,Delhi,urgent,1
user391@testmail.com,+91-8971667253,355,51+,Single,280296,Engineer,MNC,Pune,ready to close,0
user392@gmail.com,+91-7925967010,846,26-35,Married with Kids,578023,Teacher,Startup,Ahmedabad,no time,1
user393@gmail.com,+91-8800152271,411,36-50,Married,367501,Unemployed,MNC,Pune,ready to close,0
user394@outlook.com,+91-6963229352,609,36-50,Single,584315,Manager,MNC,Mumbai,no time,0
user395@outlook.com,+91-6755593187,335,51+,Married,822241,Freelancer,Government,Pune,maybe later,0
user396@testmail.com,+91-9058786464,738,18-25,Married,765338,Sales Rep,Government,Mumbai,no time,0
user397@outlook.com,+91-6077633091,624,26-35,Married with Kids,113616,Teacher,Self-employed,Delhi,call me,0
user398@yahoo.com,+91-7018977056,606,36-50,Married,436903,Freelancer,Startup,Ahmedabad,price too high,0
user399@yahoo.com,+91-8121257357,833,26-35,Married with Kids,984705,Engineer,Self-employed,Mumbai,price too high,1
user400@outlook.com,+91-7397581076,408,26-35,Married,478838,Sales Rep,MNC,Ahmedabad,no time,0
user401@yahoo.com,+91-6768037679,671,18-25,Single,895854,Manager,Self-employed,Delhi,not interested,0
user402@testmail.com,+91-9206156179,656,26-35,Married with Kids,239674,Freelancer,MNC,Hyderabad,just exploring,0
user403@outlook.com,+91-7573971447,480,26-35,Single,634785,Sales Rep,Self-employed,Delhi,ready to close,1
user404@yahoo.com,+91-8790152063,655,26-35,Married with Kids,544187,Unemployed,Self-employed,Bangalore,price too high,0
user405@outlook.com,+91-9196188039,367,18-25,Single,483626,Unemployed,MNC,Mumbai,no time,0
user406@gmail.com,+91-9647386758,591,18-25,Married with Kids,844493,Doctor,MNC,Hyderabad,interested,0
user407@yahoo.com,+91-9096413378,480,18-25,Single,409373,Doctor,Self-employed,Delhi,ready to close,0
user408@yahoo.com,+91-8824425872,765,36-50,Single,168628,Freelancer,MNC,Pune,keen to buy,0
user409@outlook.com,+91-7323111039,733,36-50,Married with Kids,430271,Teacher,Self-employed,Mumbai,keen to buy,0
user410@yahoo.com,+91-8440866848,763,18-25,Married with Kids,549951,Manager,Startup,Delhi,maybe later,1
user411@yahoo.com,+91-8330192559,833,18-25,Married,987238,Teacher,Government,Hyderabad,keen to buy,1
user412@yahoo.com,+91-6402330059,365,26-35,Married,829749,Sales Rep,MNC,Ahmedabad,not interested,0
user413@gmail.com,+91-8185339834,320,26-35,Married with Kids,322413,Manager,MNC,Pune,interested,0
user414@gmail.com,+91-7579327346,683,36-50,Married with Kids,551916,Freelancer,Self-employed,Ahmedabad,ready to close,1
user415@gmail.com,+91-8733027797,338,36-50,Single,119476,Teacher,MNC,Mumbai,just exploring,0
user416@gmail.com,+91-7139035510,584,51+,Single,959029,Sales Rep,Startup,Hyderabad,call me,0
user417@testmail.com,+91-7075725333,635,26-35,Married,968129,Engineer,Government,Pune,interested,1
user418@testmail.com,+91-7047927533,487,26-35,Married,953641,Sales Rep,Government,Ahmedabad,urgent,1
user419@testmail.com,+91-8533475997,542,36-50,Married,191200,Unemployed,MNC,Bangalore,interested,0
user420@outlook.com,+91-7688341868,372,18-25,Single,849120,Teacher,Startup,Pune,price too high,0
user421@gmail.com,+91-8090541618,778,18-25,Single,687863,Freelancer,Government,Ahmedabad,urgent,1
user422@gmail.com,+91-9831310773,400,18-25,Single,589282,Freelancer,Government,Mumbai,no time,0
user423@outlook.com,+91-9891664647,813,26-35,Married,564754,Manager,Startup,Bangalore,just exploring,1
user424@outlook.com,+91-8710719770,475,18-25,Married with Kids,863816,Manager,Government,Delhi,keen to buy,1
user425@gmail.com,+91-7865709594,537,18-25,Married,631596,Engineer,Self-employed,Bangalore,urgent,0
user426@gmail.com,+91-9413688545,358,36-50,Single,734229,Teacher,Startup,Bangalore,keen to buy,0
user427@yahoo.com,+91-7503575316,398,51+,Married,876707,Unemployed,Government,Bangalore,not interested,0
user428@testmail.com,+91-8158809885,794,18-25,Married,919699,Freelancer,Startup,Pune,call me,1
user429@testmail.com,+91-8770697824,813,26-35,Married,460773,Freelancer,MNC,Bangalore,keen to buy,0
user430@yahoo.com,+91-8477783323,596,18-25,Married,834625,Engineer,Government,Bangalore,keen to buy,0
user431@gmail.com,+91-8873006958,510,51+,Single,129224,Doctor,Government,Delhi,price too high,0
user432@outlook.com,+91-8115347391,422,26-35,Married,745009,Freelancer,Self-employed,Bangalore,urgent,1
user433@yahoo.com,+91-9711571424,528,51+,Single,428567,Sales Rep,Self-employed,Ahmedabad,keen to buy,0
user434@outlook.com,+91-6838562244,687,26-35,Married,731779,Doctor,Government,Pune,not interested,0
user435@testmail.com,+91-6988638203,439,36-50,Single,438912,Doctor,Startup,Hyderabad,no time,0
user436@yahoo.com,+91-9102908220,840,18-25,Married with Kids,861599,Engineer,Government,Hyderabad,not interested,1
user437@gmail.com,+91-8144019247,690,26-35,Single,395840,Engineer,Self-employed,Pune,ready to close,0
user438@yahoo.com,+91-7205908114,569,18-25,Single,160312,Sales Rep,Self-employed,Pune,interested,0
user439@gmail.com,+91-8456739331,311,26-35,Married with Kids,432083,Engineer,Government,Bangalore,call me,1
user440@yahoo.com,+91-6104436258,688,36-50,Married with Kids,114992,Engineer,Startup,Pune,interested,0
user441@gmail.com,+91-9300914367,636,36-50,Married with Kids,875474,Engineer,Government,Bangalore,just exploring,1
user442@gmail.com,+91-8772282416,805,26-35,Married with Kids,239062,Freelancer,Government,Mumbai,ready to close,1
